policy_id,policy_date,agency,policy_type,affected_hcpcs_code,hospital_id,hospital_state,service_volume,avg_reimbursement_before_usd,avg_reimbursement_after_usd,claim_rejection_risk_score,estimated_financial_impact_usd
POL103921,2023-03-31,FDA,Coding Guideline Update,99213,HOSP1213,CA,4237,172.92,152.06,0.257,-88383.82
POL103922,2025-04-04,HHS,Compliance Requirement,J2405,HOSP1227,GA,3585,564.06,459.54,0.936,-374704.2
POL103923,2024-03-02,FDA,Coverage Expansion,J3490,HOSP1099,TX,4068,586.47,507.66,0.286,-320599.08
POL103924,2023-06-04,HHS,Reimbursement Update,A0425,HOSP1258,PA,1110,486.43,569.24,0.727,91919.1
POL103925,2024-06-12,FDA,Coverage Expansion,A0429,HOSP1012,MI,3604,451.66,578.9,0.898,458572.96
POL103926,2022-04-21,CMS,Billing Rule Change,71020,HOSP1005,MA,4288,556.81,594.14,0.052,160071.04
POL103927,2025-02-06,CMS,Coding Guideline Update,A0429,HOSP1221,AZ,3172,581.87,683.4,0.715,322053.16
POL103928,2024-03-21,CMS,Compliance Requirement,J2405,HOSP1067,AZ,2875,399.58,382.08,0.941,-50312.5
POL103929,2024-02-26,CDC,Coverage Expansion,93010,HOSP1219,WI,3766,353.34,343.28,0.01,-37885.96
POL103930,2023-06-18,FDA,Reimbursement Update,G0463,HOSP1117,PA,2176,537.05,671.62,0.096,292824.32
POL103931,2023-01-16,FDA,Coding Guideline Update,A0425,HOSP1238,NC,2637,287.94,355.01,0.669,176863.59
POL103932,2023-09-27,CDC,Reimbursement Update,J3490,HOSP1066,CO,365,533.4,420.98,0.824,-41033.3
POL103933,2023-12-18,CMS,Billing Rule Change,99215,HOSP1044,MN,4334,153.25,120.56,0.539,-141678.46
POL103934,2023-02-05,CDC,Coverage Expansion,J3490,HOSP1095,MD,1581,592.91,630.98,0.031,60188.67
POL103935,2022-08-09,HHS,Coverage Expansion,A0429,HOSP1185,WI,681,510.42,496.04,0.706,-9792.78
POL103936,2024-04-20,HHS,Reimbursement Update,J1885,HOSP1285,CA,3009,115.23,101.56,0.87,-41133.03
POL103937,2025-04-09,HHS,Coverage Expansion,A0427,HOSP1050,TX,2965,347.19,310.85,0.165,-107748.1
POL103938,2022-09-12,CMS,Coverage Expansion,90471,HOSP1235,CA,3884,235.86,251.62,0.67,61211.84
POL103939,2024-06-03,CDC,Reimbursement Update,90471,HOSP1002,CO,1505,375.52,488.08,0.048,169402.8
POL103940,2022-01-04,CDC,Coding Guideline Update,J1100,HOSP1053,CA,2067,493.22,518.08,0.985,51385.62
POL103941,2024-11-17,CMS,Billing Rule Change,J3490,HOSP1150,AZ,811,102.76,84.88,0.081,-14500.68
POL103942,2023-07-27,FDA,Coverage Expansion,90471,HOSP1058,TN,1661,546.69,431.76,0.528,-190898.73
POL103943,2022-01-24,FDA,Reimbursement Update,J1885,HOSP1112,MD,1508,334.2,357.93,0.398,35784.84
POL103944,2023-06-16,HHS,Coding Guideline Update,80048,HOSP1289,OH,420,142.25,152.36,0.668,4246.2
POL103945,2024-04-05,CMS,Coding Guideline Update,36415,HOSP1000,CO,440,229.29,295.84,0.723,29282.0
POL103946,2023-08-07,FDA,Compliance Requirement,A0429,HOSP1019,TX,206,436.03,402.13,0.181,-6983.4
POL103947,2024-08-07,CDC,Coverage Expansion,99215,HOSP1194,IL,1574,537.19,586.32,0.75,77330.62
POL103948,2022-04-10,CMS,Coding Guideline Update,A0429,HOSP1006,OH,216,240.87,205.56,0.4,-7626.96
POL103949,2023-06-18,FDA,Billing Rule Change,71020,HOSP1255,AZ,2894,333.78,338.66,0.839,14122.72
POL103950,2023-05-06,HHS,Reimbursement Update,99214,HOSP1130,NY,436,201.95,188.12,0.72,-6029.88
POL103951,2022-08-17,CDC,Billing Rule Change,99213,HOSP1202,IL,464,64.87,65.83,0.61,445.44
POL103952,2023-07-21,CDC,Reimbursement Update,83036,HOSP1187,IL,4180,529.69,446.22,0.338,-348904.6
POL103953,2022-04-05,HHS,Billing Rule Change,A0429,HOSP1034,CO,2507,406.71,331.48,0.769,-188601.61
POL103954,2025-01-05,FDA,Coverage Expansion,71020,HOSP1187,PA,3948,68.26,85.1,0.443,66484.32
POL103955,2023-01-19,CDC,Billing Rule Change,83036,HOSP1082,MA,4375,403.64,431.85,0.062,123418.75
POL103956,2023-04-25,CDC,Coding Guideline Update,93000,HOSP1187,TN,2280,461.83,372.86,0.775,-202851.6
POL103957,2023-01-26,HHS,Billing Rule Change,A0429,HOSP1102,NC,2564,263.17,205.9,0.287,-146840.28
POL103958,2022-10-28,CMS,Coding Guideline Update,99214,HOSP1239,NC,1634,124.3,157.51,0.649,54265.14
POL103959,2022-12-21,CDC,Reimbursement Update,J1100,HOSP1207,MN,161,384.23,344.69,0.811,-6365.94
POL103960,2024-09-17,CDC,Coding Guideline Update,J3490,HOSP1244,GA,1028,126.67,119.52,0.052,-7350.2
POL103961,2024-06-14,HHS,Billing Rule Change,J1885,HOSP1158,CO,4632,521.73,541.69,0.352,92454.72
POL103962,2023-08-17,FDA,Coding Guideline Update,90471,HOSP1130,WA,1586,331.3,403.14,0.241,113938.24
POL103963,2024-09-26,CMS,Billing Rule Change,80053,HOSP1298,MI,1988,441.6,462.61,0.568,41767.88
POL103964,2024-06-10,CDC,Coverage Expansion,99214,HOSP1025,TX,786,51.36,56.18,0.02,3788.52
POL103965,2022-07-31,HHS,Reimbursement Update,93000,HOSP1020,OH,1644,190.97,145.54,0.494,-74686.92
POL103966,2024-08-13,CDC,Reimbursement Update,36415,HOSP1252,TX,779,543.35,684.42,0.075,109893.53
POL103967,2023-04-29,CMS,Compliance Requirement,99213,HOSP1011,CO,2584,56.22,53.31,0.794,-7519.44
POL103968,2024-09-25,CDC,Billing Rule Change,80053,HOSP1049,AZ,3420,405.86,360.41,0.536,-155439.0
POL103969,2024-08-15,CDC,Coverage Expansion,A0429,HOSP1091,MI,2275,347.08,446.01,0.126,225065.75
POL103970,2024-01-30,CDC,Reimbursement Update,85025,HOSP1262,TN,3041,186.19,151.0,0.419,-107012.79
POL103971,2024-05-15,FDA,Coverage Expansion,J2405,HOSP1194,FL,157,49.12,43.39,0.402,-899.61
POL103972,2023-07-19,HHS,Reimbursement Update,90471,HOSP1011,IN,179,562.05,567.76,0.811,1022.09
POL103973,2024-11-06,FDA,Compliance Requirement,99215,HOSP1192,GA,4236,213.68,163.6,0.056,-212138.88
POL103974,2024-02-16,CDC,Coverage Expansion,A0425,HOSP1013,CO,3700,460.98,469.63,0.984,32005.0
POL103975,2023-11-29,HHS,Compliance Requirement,A0427,HOSP1037,OH,4701,461.94,378.33,0.331,-393050.61
POL103976,2022-07-15,FDA,Coding Guideline Update,90471,HOSP1032,GA,2194,48.84,54.84,0.372,13164.0
POL103977,2024-06-03,FDA,Billing Rule Change,80048,HOSP1207,AZ,1962,99.65,128.94,0.012,57466.98
POL103978,2022-06-28,HHS,Coding Guideline Update,85025,HOSP1184,MO,3222,388.7,411.68,0.804,74041.56
POL103979,2023-06-30,CMS,Coverage Expansion,99215,HOSP1229,MA,2555,421.1,477.98,0.305,145328.4
POL103980,2022-01-16,HHS,Billing Rule Change,J1885,HOSP1018,MI,3244,436.41,503.09,0.957,216309.92
POL103981,2023-10-12,CDC,Reimbursement Update,93000,HOSP1212,WA,2791,321.87,268.04,0.264,-150239.53
POL103982,2023-11-03,FDA,Coverage Expansion,G0463,HOSP1017,NY,2244,583.74,670.79,0.096,195340.2
POL103983,2023-11-22,CDC,Compliance Requirement,71020,HOSP1145,GA,4284,539.22,441.78,0.182,-417432.96
POL103984,2023-09-23,CMS,Compliance Requirement,G0463,HOSP1050,PA,4744,294.25,322.65,0.273,134729.6
POL103985,2022-11-30,FDA,Coverage Expansion,36415,HOSP1204,NC,2119,291.09,341.26,0.804,106310.23
POL103986,2022-03-29,CMS,Coverage Expansion,99214,HOSP1021,CA,2138,374.47,459.51,0.502,181815.52
POL103987,2023-03-08,HHS,Coverage Expansion,J1100,HOSP1292,MD,3488,520.41,614.85,0.343,329406.72
POL103988,2024-07-05,FDA,Coverage Expansion,80053,HOSP1211,WI,1198,231.78,211.38,0.07,-24439.2
POL103989,2022-05-18,CDC,Coding Guideline Update,A0425,HOSP1035,TX,2178,125.76,138.38,0.447,27486.36
POL103990,2022-02-08,CMS,Billing Rule Change,71020,HOSP1107,MD,252,171.64,179.9,0.003,2081.52
POL103991,2024-06-29,CDC,Coding Guideline Update,83036,HOSP1136,MA,1453,410.16,373.2,0.57,-53702.88
POL103992,2023-11-13,FDA,Coverage Expansion,J2405,HOSP1244,WI,3979,187.67,216.15,0.375,113321.92
POL103993,2023-07-16,CDC,Compliance Requirement,J3490,HOSP1200,CO,262,338.25,439.13,0.489,26430.56
POL103994,2025-04-09,FDA,Billing Rule Change,83036,HOSP1230,IL,4864,321.25,309.6,0.958,-56665.6
POL103995,2024-04-18,FDA,Coding Guideline Update,J1885,HOSP1248,OH,1321,181.88,167.71,0.097,-18718.57
POL103996,2022-11-28,FDA,Reimbursement Update,99213,HOSP1073,AZ,456,319.75,358.5,0.574,17670.0
POL103997,2022-01-17,CMS,Coding Guideline Update,J2405,HOSP1278,IL,2234,589.14,657.95,0.182,153721.54
POL103998,2025-03-16,FDA,Coverage Expansion,99215,HOSP1073,CA,1470,461.25,384.81,0.695,-112366.8
POL103999,2023-04-08,HHS,Billing Rule Change,J3490,HOSP1051,TX,1914,321.94,299.38,0.755,-43179.84
POL104000,2023-02-13,CMS,Reimbursement Update,J1885,HOSP1105,AZ,1517,359.33,348.17,0.163,-16929.72
POL104001,2024-10-16,CMS,Compliance Requirement,80048,HOSP1143,MA,3001,554.29,715.68,0.725,484331.39
POL104002,2022-01-21,FDA,Compliance Requirement,J1100,HOSP1030,NC,723,583.41,711.06,0.552,92290.95
POL104003,2025-04-06,CDC,Coding Guideline Update,71020,HOSP1231,AZ,571,62.33,53.33,0.757,-5139.0
POL104004,2023-05-27,HHS,Coding Guideline Update,99214,HOSP1095,AZ,4481,497.95,604.46,0.206,477271.31
POL104005,2024-05-03,CDC,Compliance Requirement,93010,HOSP1195,NY,3860,538.7,460.02,0.276,-303704.8
POL104006,2022-03-08,CMS,Coverage Expansion,80048,HOSP1286,AZ,906,232.02,235.12,0.611,2808.6
POL104007,2022-01-24,FDA,Coverage Expansion,90471,HOSP1173,MD,3464,202.49,179.32,0.364,-80260.88
POL104008,2023-11-01,CDC,Reimbursement Update,A0425,HOSP1113,TX,4289,46.76,40.19,0.68,-28178.73
POL104009,2024-08-17,CMS,Coding Guideline Update,93010,HOSP1140,WA,1020,294.14,298.33,0.262,4273.8
POL104010,2024-03-23,CDC,Coding Guideline Update,J2405,HOSP1125,MI,1564,108.44,102.56,0.677,-9196.32
POL104011,2024-10-14,CMS,Compliance Requirement,90471,HOSP1195,NY,3162,348.03,317.91,0.453,-95239.44
POL104012,2022-05-24,FDA,Compliance Requirement,J2405,HOSP1194,WI,1282,138.55,137.44,0.726,-1423.02
POL104013,2022-08-13,FDA,Compliance Requirement,99214,HOSP1257,MO,2664,368.39,277.05,0.618,-243329.76
POL104014,2023-04-09,FDA,Coding Guideline Update,J3490,HOSP1194,PA,1349,588.67,508.25,0.801,-108486.58
POL104015,2022-04-06,HHS,Coverage Expansion,93010,HOSP1287,IL,1091,70.4,76.29,0.04,6425.99
POL104016,2023-08-22,CMS,Reimbursement Update,99215,HOSP1217,WI,2969,235.38,286.83,0.337,152755.05
POL104017,2023-07-18,FDA,Coverage Expansion,71020,HOSP1111,MA,4952,482.28,467.58,0.158,-72794.4
POL104018,2022-02-17,FDA,Reimbursement Update,80053,HOSP1242,CO,1326,273.73,303.5,0.562,39475.02
POL104019,2023-09-14,HHS,Compliance Requirement,80053,HOSP1082,MO,406,350.94,413.17,0.605,25265.38
POL104020,2023-07-31,FDA,Compliance Requirement,G0463,HOSP1250,NY,216,168.87,144.78,0.694,-5203.44
POL104021,2022-07-23,CDC,Billing Rule Change,71020,HOSP1056,IN,3394,443.42,535.95,0.871,314046.82
POL104022,2022-03-14,CMS,Reimbursement Update,83036,HOSP1115,IL,4888,475.74,438.59,0.871,-181589.2
POL104023,2022-08-14,CDC,Coding Guideline Update,G0463,HOSP1290,MO,3906,149.11,168.03,0.707,73901.52
POL104024,2023-11-22,FDA,Coverage Expansion,90471,HOSP1054,TX,3964,371.16,431.55,0.682,239385.96
POL104025,2023-07-20,HHS,Billing Rule Change,J1885,HOSP1136,NY,2493,190.95,193.07,0.766,5285.16
POL104026,2022-06-08,CMS,Reimbursement Update,J1885,HOSP1278,MA,629,394.26,432.05,0.409,23769.91
POL104027,2024-12-23,CDC,Compliance Requirement,93000,HOSP1246,FL,2912,243.73,262.57,0.398,54862.08
POL104028,2025-02-14,CMS,Coding Guideline Update,71020,HOSP1092,OH,4423,212.12,214.66,0.734,11234.42
POL104029,2024-09-28,FDA,Billing Rule Change,A0429,HOSP1106,AZ,2386,136.09,125.35,0.719,-25625.64
POL104030,2022-09-20,HHS,Reimbursement Update,99215,HOSP1008,IL,4661,177.13,205.6,0.634,132698.67
POL104031,2024-05-17,CMS,Compliance Requirement,80048,HOSP1069,OH,3673,581.78,529.91,0.809,-190518.51
POL104032,2023-02-25,FDA,Compliance Requirement,36415,HOSP1168,GA,2735,297.71,341.44,0.099,119601.55
POL104033,2022-12-19,CMS,Coding Guideline Update,80053,HOSP1255,PA,3618,590.11,566.61,0.809,-85023.0
POL104034,2024-05-22,CDC,Coding Guideline Update,85025,HOSP1285,CA,4604,362.06,467.72,0.412,486458.64
POL104035,2022-01-16,FDA,Reimbursement Update,83036,HOSP1106,AZ,4468,299.59,345.07,0.86,203204.64
POL104036,2023-02-10,CDC,Compliance Requirement,99213,HOSP1272,MD,744,268.76,234.73,0.856,-25318.32
POL104037,2023-01-23,CMS,Coverage Expansion,99213,HOSP1028,GA,4213,396.53,481.78,0.927,359158.25
POL104038,2024-04-15,FDA,Billing Rule Change,80048,HOSP1198,MD,3385,146.5,180.64,0.529,115563.9
POL104039,2023-12-01,HHS,Coverage Expansion,71020,HOSP1162,MI,1870,341.07,283.03,0.713,-108534.8
POL104040,2022-09-02,FDA,Compliance Requirement,83036,HOSP1005,IN,3312,479.26,545.56,0.171,219585.6
POL104041,2024-09-05,FDA,Billing Rule Change,36415,HOSP1280,WA,3340,343.34,342.94,0.686,-1336.0
POL104042,2023-05-26,FDA,Billing Rule Change,J3490,HOSP1119,OH,144,432.12,492.17,0.986,8647.2
POL104043,2023-04-17,CMS,Coverage Expansion,71020,HOSP1189,MD,4615,332.41,258.49,0.77,-341140.8
POL104044,2022-06-23,HHS,Coverage Expansion,99214,HOSP1259,MD,856,303.01,368.73,0.072,56256.32
POL104045,2023-03-18,CDC,Billing Rule Change,A0427,HOSP1087,WA,2114,549.86,699.73,0.755,316825.18
POL104046,2022-07-28,HHS,Coverage Expansion,93000,HOSP1023,MO,1647,231.09,194.71,0.62,-59917.86
POL104047,2022-06-15,HHS,Compliance Requirement,99213,HOSP1282,CA,1435,267.8,282.34,0.613,20864.9
POL104048,2024-11-13,HHS,Reimbursement Update,99214,HOSP1160,MD,546,306.73,233.56,0.704,-39950.82
POL104049,2022-01-30,CDC,Reimbursement Update,85025,HOSP1241,AZ,161,174.0,203.36,0.454,4726.96
POL104050,2022-03-26,CMS,Coding Guideline Update,99215,HOSP1227,MD,2441,125.05,105.12,0.74,-48649.13
POL104051,2022-08-29,FDA,Reimbursement Update,90471,HOSP1287,GA,4266,415.85,435.33,0.03,83101.68
POL104052,2022-07-31,FDA,Compliance Requirement,G0463,HOSP1096,MO,4142,515.65,460.96,0.112,-226525.98
POL104053,2022-04-04,CMS,Billing Rule Change,J1100,HOSP1041,PA,4916,190.55,146.0,0.886,-219007.8
POL104054,2024-07-13,FDA,Coverage Expansion,A0425,HOSP1275,TX,4768,553.3,462.81,0.733,-431456.32
POL104055,2025-03-12,FDA,Compliance Requirement,83036,HOSP1201,IL,2647,480.45,529.32,0.915,129358.89
POL104056,2023-04-04,FDA,Billing Rule Change,93000,HOSP1149,MD,3149,247.18,194.77,0.279,-165039.09
POL104057,2025-01-23,CMS,Reimbursement Update,93000,HOSP1127,WI,1718,52.27,42.79,0.825,-16286.64
POL104058,2022-02-18,CMS,Coverage Expansion,71020,HOSP1163,MD,666,458.6,522.52,0.854,42570.72
POL104059,2022-12-15,CDC,Billing Rule Change,80048,HOSP1007,MO,3388,267.0,344.22,0.19,261621.36
POL104060,2024-10-23,CMS,Billing Rule Change,99215,HOSP1028,FL,193,486.68,591.01,0.89,20135.69
POL104061,2022-10-13,CDC,Coding Guideline Update,G0463,HOSP1086,PA,4056,305.72,297.48,0.549,-33421.44
POL104062,2023-10-06,CMS,Compliance Requirement,90471,HOSP1050,MI,1501,428.16,490.71,0.463,93887.55
POL104063,2022-11-17,FDA,Billing Rule Change,99215,HOSP1233,IL,2960,136.71,167.08,0.415,89895.2
POL104064,2023-05-09,HHS,Reimbursement Update,G0463,HOSP1234,FL,3539,592.98,765.9,0.362,611963.88
POL104065,2022-08-18,FDA,Coverage Expansion,99213,HOSP1208,FL,175,475.36,614.51,0.223,24351.25
POL104066,2022-02-18,CDC,Compliance Requirement,J3490,HOSP1089,PA,3787,292.29,320.28,0.086,105998.13
POL104067,2022-03-20,HHS,Coding Guideline Update,93000,HOSP1162,AZ,3902,597.51,736.76,0.611,543353.5
POL104068,2025-04-15,HHS,Billing Rule Change,99213,HOSP1143,CA,2675,395.55,491.64,0.774,257040.75
POL104069,2022-08-14,CMS,Coding Guideline Update,J3490,HOSP1188,OH,557,128.81,126.94,0.367,-1041.59
POL104070,2024-01-25,HHS,Coverage Expansion,J2405,HOSP1132,WA,517,81.03,91.25,0.348,5283.74
POL104071,2024-05-01,HHS,Reimbursement Update,99214,HOSP1123,NC,1180,540.8,504.77,0.476,-42515.4
POL104072,2024-11-10,CDC,Coding Guideline Update,A0427,HOSP1185,MA,4796,462.34,394.79,0.271,-323969.8
POL104073,2023-01-09,CDC,Coverage Expansion,J1100,HOSP1178,NC,327,263.44,296.95,0.355,10957.77
POL104074,2022-05-02,FDA,Billing Rule Change,A0425,HOSP1235,IL,2739,456.82,576.67,0.9,328269.15
POL104075,2022-10-07,CDC,Reimbursement Update,J3490,HOSP1211,WI,4987,90.88,76.98,0.987,-69319.3
POL104076,2024-03-22,HHS,Compliance Requirement,93000,HOSP1262,IL,1968,229.19,196.48,0.325,-64373.28
POL104077,2022-01-16,CDC,Compliance Requirement,99215,HOSP1290,PA,3145,289.78,337.51,0.2,150110.85
POL104078,2022-04-11,FDA,Coverage Expansion,80053,HOSP1272,IL,2970,543.91,689.8,0.26,433293.3
POL104079,2022-11-07,CMS,Billing Rule Change,J3490,HOSP1084,NC,477,535.15,497.72,0.087,-17854.11
POL104080,2024-03-05,FDA,Reimbursement Update,85025,HOSP1055,IL,1231,105.67,85.02,0.449,-25420.15
POL104081,2023-03-08,CDC,Compliance Requirement,80048,HOSP1015,IN,1918,267.11,282.35,0.83,29230.32
POL104082,2024-01-07,CMS,Coverage Expansion,80048,HOSP1258,CA,4078,182.87,205.22,0.17,91143.3
POL104083,2024-07-31,CMS,Compliance Requirement,J3490,HOSP1092,OH,4481,291.62,286.74,0.54,-21867.28
POL104084,2022-06-18,FDA,Compliance Requirement,80048,HOSP1268,WI,3825,145.19,113.85,0.917,-119875.5
POL104085,2022-03-30,HHS,Coding Guideline Update,85025,HOSP1248,AZ,1971,509.73,518.63,0.742,17541.9
POL104086,2024-07-30,CDC,Reimbursement Update,83036,HOSP1171,MA,2547,243.03,282.6,0.465,100784.79
POL104087,2022-06-19,HHS,Coverage Expansion,85025,HOSP1026,MI,2377,195.07,202.49,0.859,17637.34
POL104088,2022-04-17,HHS,Coding Guideline Update,80048,HOSP1048,PA,4130,586.31,579.91,0.279,-26432.0
POL104089,2023-09-22,HHS,Reimbursement Update,A0427,HOSP1009,WI,533,486.13,563.99,0.046,41499.38
POL104090,2023-11-26,FDA,Coverage Expansion,99214,HOSP1253,IN,1747,486.44,425.75,0.255,-106025.43
POL104091,2023-06-05,CMS,Reimbursement Update,83036,HOSP1119,NY,3855,510.72,656.21,0.962,560863.95
POL104092,2024-12-26,CDC,Coverage Expansion,90471,HOSP1061,CA,665,441.11,385.64,0.285,-36887.55
POL104093,2024-03-11,CMS,Reimbursement Update,99213,HOSP1128,CO,2202,191.88,227.3,0.595,77994.84
POL104094,2023-07-25,CMS,Coding Guideline Update,99213,HOSP1189,CO,1138,570.53,472.19,0.354,-111910.92
POL104095,2025-01-27,CMS,Coverage Expansion,90471,HOSP1107,CO,714,246.02,304.81,0.424,41976.06
POL104096,2023-04-28,HHS,Compliance Requirement,83036,HOSP1141,IL,3155,313.34,323.13,0.578,30887.45
POL104097,2022-03-02,CMS,Coding Guideline Update,80053,HOSP1236,MI,1619,471.81,536.51,0.217,104749.3
POL104098,2022-08-25,HHS,Coding Guideline Update,A0425,HOSP1260,MI,155,155.38,149.95,0.863,-841.65
POL104099,2023-02-22,HHS,Coding Guideline Update,80053,HOSP1001,WA,333,237.07,234.03,0.571,-1012.32
POL104100,2023-09-10,CMS,Compliance Requirement,A0427,HOSP1143,CO,4924,177.89,223.61,0.407,225125.28
POL104101,2024-11-27,FDA,Reimbursement Update,80048,HOSP1189,MN,3969,310.08,396.62,0.023,343477.26
POL104102,2023-07-10,HHS,Coding Guideline Update,93000,HOSP1010,MI,1407,549.3,704.99,0.363,219055.83
POL104103,2024-07-22,CDC,Coding Guideline Update,J1885,HOSP1041,MN,3181,599.92,569.63,0.005,-96352.49
POL104104,2022-12-18,HHS,Coding Guideline Update,G0463,HOSP1173,MN,811,406.57,349.91,0.715,-45951.26
POL104105,2022-03-06,CMS,Coverage Expansion,J1100,HOSP1210,IL,140,113.62,111.2,0.487,-338.8
POL104106,2023-09-08,FDA,Billing Rule Change,A0429,HOSP1034,CO,4987,456.47,368.22,0.175,-440102.75
POL104107,2024-01-02,CDC,Billing Rule Change,80048,HOSP1159,IN,2785,161.19,145.73,0.39,-43056.1
POL104108,2024-03-14,CMS,Coverage Expansion,93010,HOSP1147,TX,1239,552.0,451.17,0.699,-124928.37
POL104109,2025-04-11,HHS,Billing Rule Change,83036,HOSP1215,TX,2591,452.71,405.51,0.571,-122295.2
POL104110,2024-05-10,CMS,Reimbursement Update,93000,HOSP1061,TN,3388,335.74,392.16,0.232,191150.96
POL104111,2023-09-30,FDA,Compliance Requirement,99213,HOSP1166,AZ,3375,445.62,458.1,0.784,42120.0
POL104112,2022-02-18,HHS,Billing Rule Change,J1885,HOSP1042,CA,3657,113.01,141.83,0.854,105394.74
POL104113,2022-03-29,HHS,Billing Rule Change,36415,HOSP1256,WI,1242,306.05,331.6,0.305,31733.1
POL104114,2024-02-28,CMS,Coverage Expansion,J1100,HOSP1182,MN,615,319.39,253.4,0.286,-40583.85
POL104115,2022-02-07,CDC,Reimbursement Update,A0429,HOSP1202,NC,2661,595.04,527.0,0.044,-181054.44
POL104116,2023-08-09,CDC,Reimbursement Update,36415,HOSP1237,TN,1486,503.81,508.63,0.219,7162.52
POL104117,2024-01-25,FDA,Compliance Requirement,36415,HOSP1235,IN,3422,86.25,92.31,0.026,20737.32
POL104118,2024-04-03,CDC,Coding Guideline Update,J1100,HOSP1163,WA,3169,80.41,89.81,0.679,29788.6
POL104119,2023-08-29,CMS,Coding Guideline Update,J1100,HOSP1204,AZ,388,581.73,516.0,0.584,-25503.24
POL104120,2023-11-11,CMS,Coverage Expansion,93010,HOSP1046,MD,4867,98.24,110.82,0.73,61226.86
POL104121,2022-09-16,CDC,Reimbursement Update,99213,HOSP1050,WI,184,235.71,181.85,0.003,-9910.24
POL104122,2023-09-14,CDC,Coding Guideline Update,99215,HOSP1122,IN,724,447.62,479.38,0.331,22994.24
POL104123,2023-12-25,CMS,Reimbursement Update,71020,HOSP1080,MA,2820,476.06,488.36,0.117,34686.0
POL104124,2025-01-16,FDA,Coding Guideline Update,90471,HOSP1143,IN,3404,265.82,318.99,0.183,180990.68
POL104125,2023-08-03,CDC,Compliance Requirement,G0463,HOSP1099,PA,2981,432.09,397.54,0.297,-102993.55
POL104126,2022-07-20,CDC,Coding Guideline Update,80048,HOSP1259,MD,842,446.13,534.33,0.173,74264.4
POL104127,2024-05-30,CMS,Coding Guideline Update,80048,HOSP1070,MN,3612,462.22,464.58,0.462,8524.32
POL104128,2022-03-08,CMS,Coding Guideline Update,85025,HOSP1204,MI,3124,134.21,105.65,0.562,-89221.44
POL104129,2024-07-15,FDA,Coding Guideline Update,A0429,HOSP1038,TX,3438,308.59,255.41,0.995,-182832.84
POL104130,2022-08-13,FDA,Billing Rule Change,93000,HOSP1161,MI,3342,99.03,81.53,0.721,-58485.0
POL104131,2024-10-31,HHS,Coding Guideline Update,A0427,HOSP1198,MI,3331,559.9,644.83,0.048,282901.83
POL104132,2023-08-26,HHS,Billing Rule Change,99213,HOSP1135,MN,863,51.41,63.86,0.139,10744.35
POL104133,2024-06-23,HHS,Billing Rule Change,93010,HOSP1215,TX,3479,523.1,495.61,0.863,-95637.71
POL104134,2022-12-18,CMS,Coverage Expansion,99213,HOSP1031,CO,194,334.55,432.63,0.405,19027.52
POL104135,2024-07-28,FDA,Coverage Expansion,A0425,HOSP1044,MO,743,582.13,634.12,0.911,38628.57
POL104136,2022-12-28,HHS,Coding Guideline Update,93000,HOSP1267,AZ,459,61.49,70.99,0.939,4360.5
POL104137,2024-04-10,HHS,Reimbursement Update,J3490,HOSP1217,WI,4019,175.28,175.55,0.873,1085.13
POL104138,2023-03-14,CMS,Compliance Requirement,A0429,HOSP1134,MA,3982,257.59,274.74,0.677,68291.3
POL104139,2023-09-26,FDA,Coverage Expansion,90471,HOSP1117,PA,115,231.63,211.11,0.573,-2359.8
POL104140,2022-12-08,CDC,Billing Rule Change,J2405,HOSP1194,TN,1015,205.3,169.26,0.492,-36580.6
POL104141,2022-04-19,CDC,Billing Rule Change,99214,HOSP1297,MI,3814,568.33,605.74,0.34,142681.74
POL104142,2024-12-12,FDA,Compliance Requirement,99215,HOSP1103,IN,3558,318.55,358.73,0.677,142960.44
POL104143,2025-01-22,CMS,Billing Rule Change,93010,HOSP1016,NC,4779,523.83,504.91,0.691,-90418.68
POL104144,2024-07-31,CMS,Reimbursement Update,80048,HOSP1228,CA,319,96.31,114.54,0.21,5815.37
POL104145,2025-02-28,HHS,Compliance Requirement,A0429,HOSP1255,TX,2073,403.43,344.49,0.562,-122182.62
